<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160527,041500,1.1191800,1.1194700,1.1186000,1.1188400,15547
20160527,043000,1.1189200,1.1192000,1.1187000,1.1189400,12132
20160527,044500,1.1189400,1.1193500,1.1188000,1.1190200,10058
20160527,050000,1.1190600,1.1193000,1.1188000,1.1190300,7839
20160527,051500,1.1191000,1.1191100,1.1185000,1.1188000,13125
20160527,053000,1.1187000,1.1190000,1.1185000,1.1188900,6903
20160527,054500,1.1188200,1.1189100,1.1182000,1.1184100,13066
20160527,060000,1.1184100,1.1186000,1.1182000,1.1185500,11348
20160527,061500,1.1185500,1.1188400,1.1184000,1.1188200,6800
20160527,063000,1.1188200,1.1188300,1.1184000,1.1187300,10442
20160527,064500,1.1187600,1.1189400,1.1185000,1.1186900,9387
20160527,070000,1.1186900,1.1189800,1.1186000,1.1187700,6453
20160527,071500,1.1188200,1.1188400,1.1185100,1.1187300,4430
20160527,073000,1.1187300,1.1189200,1.1184200,1.1189100,8206
20160527,074500,1.1189200,1.1190600,1.1186100,1.1187800,5403
20160527,080000,1.1188400,1.1190200,1.1186400,1.1187700,6963
20160527,081500,1.1188600,1.1191800,1.1184000,1.1191700,6379
20160527,083000,1.1191700,1.1194200,1.1189000,1.1193500,8416
20160527,084500,1.1193000,1.1196300,1.1188000,1.1191500,8072
20160527,090000,1.1191500,1.1191600,1.1186300,1.1189400,10054
20160527,091500,1.1189200,1.1200800,1.1187600,1.1197800,16476
20160527,093000,1.1196600,1.1198000,1.1189800,1.1193100,13905
20160527,094500,1.1193100,1.1193100,1.1187000,1.1192300,10582
20160527,100000,1.1191800,1.1197000,1.1187000,1.1190200,13665
20160527,101500,1.1190300,1.1190700,1.1177000,1.1180300,20733
20160527,103000,1.1180700,1.1185500,1.1176000,1.1181000,16481
20160527,104500,1.1181100,1.1183800,1.1175000,1.1178700,19350
20160527,110000,1.1178700,1.1181300,1.1172000,1.1175900,17663
20160527,111500,1.1175600,1.1182700,1.1172000,1.1180900,15526
20160527,113000,1.1180800,1.1185300,1.1177000,1.1181400,15552
20160527,114500,1.1181200,1.1186300,1.1175000,1.1181300,16063
20160527,120000,1.1181100,1.1185400,1.1176000,1.1180700,14898
20160527,121500,1.1181000,1.1181200,1.1170000,1.1175000,16753
20160527,123000,1.1175300,1.1180700,1.1171000,1.1179100,17199
20160527,124500,1.1179800,1.1184600,1.1175000,1.1181000,14036
20160527,130000,1.1181100,1.1183200,1.1174000,1.1176900,14396
20160527,131500,1.1177700,1.1177800,1.1170000,1.1175200,15917
20160527,133000,1.1175200,1.1176500,1.1170000,1.1173800,14750
20160527,134500,1.1174000,1.1177100,1.1170000,1.1174900,13485
20160527,140000,1.1174800,1.1180000,1.1171000,1.1177100,15096
20160527,141500,1.1176800,1.1183400,1.1173000,1.1177000,15702
20160527,143000,1.1176500,1.1180500,1.1172700,1.1175100,12445
20160527,144500,1.1175100,1.1175400,1.1163000,1.1168800,17746
20160527,150000,1.1168800,1.1169000,1.1160000,1.1165200,13018
20160527,151500,1.1165200,1.1171500,1.1162000,1.1168400,16844
20160527,153000,1.1168300,1.1170300,1.1164000,1.1167400,16156
20160527,154500,1.1166600,1.1177500,1.1163000,1.1168200,27768
20160527,160000,1.1167800,1.1171100,1.1151000,1.1155700,28000
20160527,161500,1.1155500,1.1162000,1.1149000,1.1154100,24818
20160527,163000,1.1153700,1.1154800,1.1147800,1.1151000,21006
20160527,164500,1.1151300,1.1152700,1.1144000,1.1146600,20712
20160527,170000,1.1146600,1.1152100,1.1143000,1.1151100,19315
20160527,171500,1.1151900,1.1155000,1.1140900,1.1144600,27418
20160527,173000,1.1144000,1.1145800,1.1133500,1.1142000,24209
20160527,174500,1.1142000,1.1142500,1.1124700,1.1135200,21986
20160527,180000,1.1134500,1.1136100,1.1125000,1.1133400,24728
20160527,181500,1.1133600,1.1135000,1.1124000,1.1128400,22146
20160527,183000,1.1128700,1.1135300,1.1123000,1.1133400,17283
20160527,184500,1.1132500,1.1140000,1.1128000,1.1135500,17534
20160527,190000,1.1134600,1.1141500,1.1132000,1.1138500,15333
20160527,191500,1.1139300,1.1141000,1.1129000,1.1133400,13767
20160527,193000,1.1133900,1.1134800,1.1129000,1.1132600,13671
20160527,194500,1.1132700,1.1137200,1.1130000,1.1135700,11662
20160527,200000,1.1135800,1.1139100,1.1133000,1.1136900,10747
20160527,201500,1.1136900,1.1143600,1.1134000,1.1142500,14140
20160527,203000,1.1142500,1.1148300,1.1137500,1.1143400,13817
20160527,204500,1.1143900,1.1147400,1.1120000,1.1127900,30870
20160527,210000,1.1127000,1.1136400,1.1120000,1.1123700,25902
20160527,211500,1.1123600,1.1124400,1.1112400,1.1114500,18934
20160527,213000,1.1114100,1.1118900,1.1109600,1.1117700,14738
20160527,214500,1.1118100,1.1118200,1.1110400,1.1113100,9398
20160527,220000,1.1113100,1.1116000,1.1110800,1.1115200,7749
20160527,221500,1.1115300,1.1118300,1.1112000,1.1117500,7674
20160527,223000,1.1117500,1.1117800,1.1111100,1.1113100,7421
20160527,224500,1.1113200,1.1114800,1.1110400,1.1112500,5926
20160527,230000,1.1113000,1.1114800,1.1109000,1.1112100,10419
20160527,231500,1.1112600,1.1114000,1.1109100,1.1113100,7312
20160527,233000,1.1113100,1.1114300,1.1110300,1.1112600,5129
20160527,234500,1.1112600,1.1113600,1.1110000,1.1111000,5835
20160528,000000,1.1111600,1.1114600,1.1109000,1.1113300,8543
20160528,001500,1.1113000,1.1113000,1.1108700,1.1108700,55
20160530,031500,1.1104200,1.1105600,1.1102000,1.1104500,2604
20160530,033000,1.1104500,1.1105500,1.1099200,1.1101000,10044
20160530,034500,1.1101800,1.1102400,1.1095900,1.1098300,9127
20160530,040000,1.1098300,1.1105300,1.1096500,1.1102800,9097
20160530,041500,1.1102700,1.1107500,1.1100000,1.1103800,7840
20160530,043000,1.1104600,1.1105900,1.1099500,1.1100000,9124
20160530,044500,1.1100000,1.1102900,1.1095900,1.1102200,7177
20160530,050000,1.1101000,1.1106200,1.1100400,1.1104700,7675
20160530,051500,1.1104900,1.1105100,1.1097500,1.1101900,9869
20160530,053000,1.1101100,1.1102200,1.1097200,1.1100100,8983
20160530,054500,1.1100100,1.1103200,1.1098000,1.1102200,7814
20160530,060000,1.1103000,1.1106200,1.1099500,1.1105600,7990
20160530,061500,1.1104700,1.1106100,1.1099600,1.1102200,8163
20160530,063000,1.1101000,1.1105000,1.1100500,1.1104000,7409
20160530,064500,1.1104600,1.1106200,1.1101600,1.1103000,6683
20160530,070000,1.1104200,1.1105100,1.1101500,1.1103100,6194
20160530,071500,1.1103100,1.1105000,1.1100500,1.1103000,6141
20160530,073000,1.1103200,1.1107400,1.1099900,1.1106100,7930
20160530,074500,1.1107000,1.1108100,1.1101900,1.1106100,8138
20160530,080000,1.1105800,1.1107600,1.1103100,1.1105100,7492
20160530,081500,1.1105400,1.1106000,1.1100000,1.1104700,7917
20160530,083000,1.1104900,1.1105400,1.1100000,1.1103900,5583
20160530,084500,1.1103800,1.1104500,1.1099000,1.1101700,7290
20160530,090000,1.1101800,1.1105500,1.1097000,1.1104700,9873
20160530,091500,1.1105000,1.1110000,1.1101000,1.1109300,13160
20160530,093000,1.1109300,1.1113000,1.1105000,1.1112300,12489
20160530,094500,1.1112900,1.1120000,1.1108000,1.1116000,10949
20160530,100000,1.1115100,1.1120100,1.1113000,1.1118500,11280
20160530,101500,1.1118800,1.1121900,1.1114000,1.1121600,17181
20160530,103000,1.1121500,1.1122100,1.1113000,1.1118400,15764
20160530,104500,1.1118300,1.1119100,1.1111000,1.1114600,14142
20160530,110000,1.1115100,1.1130000,1.1113000,1.1122000,17637
20160530,111500,1.1122400,1.1130000,1.1120000,1.1127100,14252
20160530,113000,1.1126600,1.1140000,1.1122000,1.1132800,16340
20160530,114500,1.1133300,1.1140000,1.1128000,1.1130300,15976
20160530,120000,1.1131100,1.1134300,1.1128000,1.1133900,14566
20160530,121500,1.1133400,1.1140000,1.1130000,1.1134300,14969
20160530,123000,1.1134100,1.1137600,1.1129800,1.1131800,13451
20160530,124500,1.1132200,1.1133600,1.1126000,1.1132900,11986
20160530,130000,1.1133200,1.1135300,1.1130000,1.1132800,12368
20160530,131500,1.1132700,1.1141300,1.1130000,1.1140800,14577
20160530,133000,1.1140400,1.1143300,1.1137000,1.1140300,10855
20160530,134500,1.1140600,1.1143600,1.1134000,1.1135600,12197
20160530,140000,1.1135700,1.1140000,1.1133000,1.1139600,11710
20160530,141500,1.1139800,1.1141300,1.1137000,1.1140600,10634
20160530,143000,1.1140500,1.1144000,1.1138000,1.1141400,9896
20160530,144500,1.1141400,1.1142000,1.1135000,1.1137500,10283
20160530,150000,1.1137600,1.1139400,1.1135000,1.1139200,8015
20160530,151500,1.1139400,1.1140200,1.1132000,1.1138300,12940
20160530,153000,1.1138300,1.1140400,1.1131000,1.1137600,13423
20160530,154500,1.1137600,1.1140400,1.1134000,1.1138200,10337
20160530,160000,1.1138800,1.1141200,1.1134000,1.1139600,10046
20160530,161500,1.1138800,1.1141000,1.1133000,1.1138800,10064
20160530,163000,1.1139000,1.1144200,1.1136000,1.1142600,9709
20160530,164500,1.1143100,1.1144600,1.1138000,1.1143500,10471
20160530,170000,1.1143500,1.1144700,1.1138000,1.1141100,9503
20160530,171500,1.1141100,1.1143100,1.1136000,1.1142800,11336
20160530,173000,1.1142800,1.1143300,1.1139000,1.1141600,7063
20160530,174500,1.1142100,1.1143400,1.1135000,1.1141300,10056
20160530,180000,1.1141200,1.1142400,1.1136000,1.1136900,13563
20160530,181500,1.1137300,1.1140000,1.1130400,1.1134100,12618
20160530,183000,1.1134600,1.1136500,1.1131000,1.1135500,8750
20160530,184500,1.1135700,1.1140000,1.1132000,1.1135600,7778
20160530,190000,1.1135000,1.1140000,1.1133000,1.1136600,7890
20160530,191500,1.1136500,1.1137200,1.1128000,1.1132200,8177
20160530,193000,1.1132100,1.1132800,1.1125000,1.1129100,7378
20160530,194500,1.1129800,1.1132700,1.1127000,1.1132300,7422
20160530,200000,1.1132300,1.1135400,1.1130100,1.1134100,9685
20160530,201500,1.1134100,1.1138800,1.1131000,1.1138000,7694
20160530,203000,1.1138000,1.1138300,1.1135200,1.1137700,5423
20160530,204500,1.1137700,1.1138900,1.1135400,1.1138100,8412
20160530,210000,1.1137900,1.1138300,1.1133100,1.1134800,13897
20160530,211500,1.1134600,1.1140000,1.1132000,1.1135100,6096
20160530,213000,1.1135100,1.1140000,1.1133100,1.1137200,4627
20160530,214500,1.1137200,1.1141000,1.1133300,1.1139100,6222
20160530,220000,1.1138300,1.1143000,1.1135600,1.1136900,7285
20160530,221500,1.1137000,1.1139000,1.1134100,1.1137200,7308
20160530,223000,1.1138000,1.1143000,1.1135300,1.1139000,3491
20160530,224500,1.1138600,1.1144000,1.1136400,1.1139800,5266
20160530,230000,1.1139800,1.1144000,1.1137600,1.1140400,3846
20160530,231500,1.1140700,1.1145000,1.1136500,1.1139500,3551
20160530,233000,1.1140100,1.1142000,1.1136400,1.1139000,5473
20160530,234500,1.1138600,1.1144000,1.1134900,1.1138900,2866
20160531,000000,1.1138700,1.1142000,1.1134200,1.1136700,4350
20160531,001500,1.1137600,1.1143000,1.1135500,1.1138400,1116
20160531,003000,1.1138400,1.1143000,1.1135200,1.1137300,1439
20160531,004500,1.1136900,1.1141000,1.1132000,1.1135600,3167
20160531,010000,1.1135600,1.1140000,1.1132300,1.1133800,2809
20160531,011500,1.1134400,1.1140900,1.1132800,1.1134900,9841
20160531,013000,1.1134200,1.1138200,1.1132500,1.1137600,4055
20160531,014500,1.1137800,1.1139700,1.1135100,1.1137900,4198
20160531,020000,1.1138700,1.1141900,1.1136300,1.1141200,6079
20160531,021500,1.1141600,1.1144800,1.1139400,1.1142400,8629
20160531,023000,1.1142200,1.1144700,1.1139700,1.1144300,6112
20160531,024500,1.1144300,1.1148400,1.1141000,1.1144600,9956
20160531,030000,1.1145400,1.1149600,1.1143000,1.1146600,7276
20160531,031500,1.1147500,1.1151800,1.1145000,1.1147900,13210
20160531,033000,1.1147900,1.1151500,1.1145800,1.1150400,8849
20160531,034500,1.1150400,1.1151000,1.1144500,1.1148200,8030
20160531,040000,1.1147800,1.1149000,1.1141500,1.1147300,10676
20160531,041500,1.1147700,1.1150200,1.1144500,1.1149900,10845
20160531,043000,1.1149700,1.1154800,1.1143000,1.1145100,15046
20160531,044500,1.1145200,1.1153500,1.1143000,1.1148100,13548
20160531,050000,1.1148500,1.1149500,1.1140700,1.1145300,10753
20160531,051500,1.1145500,1.1151200,1.1142300,1.1147400,8882
20160531,053000,1.1148200,1.1150300,1.1143800,1.1146400,9509
20160531,054500,1.1145700,1.1152400,1.1144000,1.1150200,8939
20160531,060000,1.1150100,1.1151600,1.1145000,1.1146400,8824
20160531,061500,1.1146900,1.1149600,1.1143800,1.1149600,6764
20160531,063000,1.1149600,1.1149700,1.1145400,1.1148300,6581
20160531,064500,1.1148000,1.1149100,1.1144000,1.1147100,11016
20160531,070000,1.1147200,1.1153000,1.1145000,1.1149500,11363
20160531,071500,1.1150300,1.1151200,1.1135000,1.1138800,14421
20160531,073000,1.1138600,1.1140200,1.1133000,1.1137400,10393
20160531,074500,1.1138000,1.1138800,1.1129000,1.1134700,10662
20160531,080000,1.1134700,1.1136500,1.1130000,1.1133200,7314
20160531,081500,1.1133200,1.1136400,1.1129000,1.1133200,9659
20160531,083000,1.1133200,1.1134000,1.1128000,1.1132700,9848
20160531,084500,1.1132900,1.1135500,1.1128000,1.1132800,9094
20160531,090000,1.1132300,1.1135000,1.1128000,1.1131400,10134
20160531,091500,1.1131600,1.1134000,1.1122000,1.1126400,17967
20160531,093000,1.1126400,1.1134200,1.1122000,1.1132400,15794
20160531,094500,1.1132400,1.1133100,1.1125000,1.1130900,14968
20160531,100000,1.1130900,1.1136600,1.1126000,1.1131700,18677
20160531,101500,1.1131600,1.1132400,1.1121300,1.1128900,23404
20160531,103000,1.1128600,1.1131700,1.1120000,1.1126000,22367
20160531,104500,1.1127700,1.1135900,1.1125000,1.1133800,17480
20160531,110000,1.1133100,1.1135100,1.1123000,1.1125700,19796
20160531,111500,1.1125800,1.1131500,1.1122800,1.1128100,23896
20160531,113000,1.1128200,1.1130000,1.1120000,1.1126700,17554
20160531,114500,1.1126100,1.1131300,1.1121000,1.1129300,16414
20160531,120000,1.1129600,1.1134800,1.1127000,1.1134800,16698
20160531,121500,1.1133900,1.1134700,1.1124000,1.1130000,16797
20160531,123000,1.1129900,1.1132500,1.1125000,1.1130700,18181
20160531,124500,1.1130000,1.1140000,1.1126000,1.1135600,15717
20160531,130000,1.1135600,1.1151300,1.1132000,1.1145400,21546
20160531,131500,1.1145800,1.1152000,1.1142000,1.1151400,18546
20160531,133000,1.1151400,1.1160000,1.1149000,1.1152900,18311
20160531,134500,1.1152900,1.1155600,1.1148000,1.1152100,13860
20160531,140000,1.1151400,1.1155200,1.1148000,1.1151800,16521
20160531,141500,1.1152000,1.1160000,1.1147000,1.1157400,19574
20160531,143000,1.1157600,1.1164900,1.1155000,1.1162400,19668
20160531,144500,1.1162400,1.1165100,1.1158000,1.1161600,18666
20160531,150000,1.1161600,1.1164100,1.1153000,1.1161800,18041
20160531,151500,1.1162000,1.1162100,1.1152000,1.1153300,20382
20160531,153000,1.1153100,1.1155700,1.1147000,1.1150700,19303
20160531,154500,1.1150300,1.1152100,1.1143000,1.1149300,21069
20160531,160000,1.1149000,1.1155300,1.1145000,1.1153400,18575
20160531,161500,1.1154100,1.1160000,1.1150000,1.1158400,18564
20160531,163000,1.1158300,1.1163200,1.1155000,1.1160200,19450
20160531,164500,1.1156000,1.1164900,1.1155000,1.1163000,21424
20160531,170000,1.1163300,1.1170300,1.1160000,1.1170100,23999
20160531,171500,1.1168600,1.1173400,1.1159000,1.1163100,25848
20160531,173000,1.1162700,1.1172800,1.1159000,1.1170500,25130
20160531,174500,1.1170800,1.1172300,1.1154000,1.1164400,30986
20160531,180000,1.1164400,1.1166100,1.1131000,1.1132100,32749
20160531,181500,1.1132600,1.1140000,1.1124000,1.1137000,31952
20160531,183000,1.1136500,1.1140000,1.1127000,1.1128400,25024
20160531,184500,1.1128300,1.1134200,1.1126000,1.1129000,19514
20160531,190000,1.1129000,1.1134600,1.1125000,1.1134100,16256
20160531,191500,1.1133800,1.1142800,1.1128000,1.1138000,21189
20160531,193000,1.1138500,1.1145000,1.1134000,1.1144300,17228
20160531,194500,1.1144900,1.1145500,1.1137000,1.1140100,15533
20160531,200000,1.1139800,1.1144800,1.1136000,1.1138500,13740
20160531,201500,1.1138600,1.1140400,1.1130800,1.1132100,13890
20160531,203000,1.1132200,1.1137200,1.1129000,1.1137000,14099
20160531,204500,1.1137200,1.1138200,1.1129900,1.1137600,12489
20160531,210000,1.1137700,1.1138100,1.1130700,1.1135400,10742
20160531,211500,1.1135600,1.1143300,1.1130000,1.1142500,14850
20160531,213000,1.1142500,1.1143800,1.1133000,1.1136200,14501
20160531,214500,1.1136200,1.1139100,1.1134000,1.1138700,10948
20160531,220000,1.1138600,1.1138800,1.1124000,1.1126200,15454
20160531,221500,1.1126100,1.1132900,1.1123300,1.1132500,14313
20160531,223000,1.1131900,1.1134700,1.1128000,1.1134500,13539
20160531,224500,1.1133800,1.1135200,1.1129800,1.1135000,13837
20160531,230000,1.1135000,1.1135000,1.1123400,1.1126400,16156
20160531,231500,1.1126400,1.1131600,1.1123400,1.1128900,12652
20160531,233000,1.1128500,1.1132000,1.1126000,1.1129500,10077
20160531,234500,1.1129500,1.1134400,1.1128000,1.1132500,9804
20160601,000000,1.1132900,1.1133400,1.1128900,1.1131100,7858
20160601,001500,1.1131300,1.1131700,1.1124000,1.1128900,2797
20160601,003000,1.1129100,1.1130800,1.1124000,1.1128700,4112
20160601,004500,1.1130000,1.1130800,1.1124000,1.1127200,3197
20160601,010000,1.1127800,1.1130100,1.1126000,1.1128900,6851
20160601,011500,1.1129000,1.1134000,1.1127700,1.1129500,10755
20160601,013000,1.1129500,1.1132200,1.1127000,1.1131700,5334
20160601,014500,1.1132000,1.1132000,1.1127000,1.1129700,4720
20160601,020000,1.1129700,1.1131700,1.1127000,1.1131500,4425
20160601,021500,1.1131500,1.1132500,1.1128000,1.1131000,3742
20160601,023000,1.1131500,1.1132700,1.1126000,1.1129900,3368
20160601,024500,1.1130500,1.1133800,1.1127000,1.1132300,4621
20160601,030000,1.1132200,1.1134800,1.1128000,1.1133100,5893
20160601,031500,1.1133800,1.1137000,1.1127300,1.1129500,13044
20160601,033000,1.1129000,1.1132000,1.1126000,1.1127800,8727
20160601,034500,1.1127000,1.1128500,1.1122100,1.1123600,9973
20160601,040000,1.1122800,1.1127500,1.1117000,1.1125100,14350
20160601,041500,1.1125200,1.1128500,1.1122000,1.1127800,9672
20160601,043000,1.1128300,1.1128500,1.1122800,1.1125700,10159
20160601,044500,1.1125300,1.1128200,1.1118000,1.1123000,13688
20160601,050000,1.1123000,1.1124600,1.1115500,1.1117500,10905
20160601,051500,1.1117400,1.1124300,1.1115500,1.1123000,9107
20160601,053000,1.1123000,1.1123800,1.1116000,1.1118400,9545
20160601,054500,1.1118400,1.1123000,1.1115000,1.1119400,8310
20160601,060000,1.1121500,1.1124800,1.1120000,1.1123400,8901
20160601,061500,1.1123200,1.1123500,1.1112900,1.1115500,9531
20160601,063000,1.1115500,1.1121300,1.1111000,1.1121100,8505
20160601,064500,1.1121000,1.1121300,1.1117000,1.1120400,6162
20160601,070000,1.1119500,1.1124800,1.1118000,1.1122500,7942
20160601,071500,1.1123300,1.1124000,1.1117000,1.1120600,9034
20160601,073000,1.1121000,1.1121200,1.1116900,1.1118800,6983
20160601,074500,1.1119300,1.1123400,1.1115000,1.1121800,6513
20160601,080000,1.1121400,1.1124700,1.1119000,1.1123300,7528
20160601,081500,1.1123800,1.1127300,1.1114000,1.1118600,19512
20160601,083000,1.1118400,1.1128300,1.1117000,1.1119100,17941
20160601,084500,1.1118300,1.1130800,1.1117900,1.1126600,17582
20160601,090000,1.1126600,1.1127000,1.1120000,1.1123700,11972
20160601,091500,1.1123900,1.1130000,1.1117600,1.1121200,18389
20160601,093000,1.1121400,1.1126300,1.1118000,1.1124800,17555
20160601,094500,1.1125200,1.1135600,1.1122000,1.1130800,19577
20160601,100000,1.1130400,1.1132700,1.1122500,1.1124600,17867
20160601,101500,1.1124900,1.1134100,1.1120900,1.1130000,18273
20160601,103000,1.1130900,1.1133500,1.1126000,1.1129300,16494
20160601,104500,1.1129500,1.1145100,1.1128000,1.1141700,20399
20160601,110000,1.1141700,1.1156000,1.1136900,1.1152600,25371
20160601,111500,1.1152300,1.1155900,1.1144000,1.1149400,23220
20160601,113000,1.1149400,1.1155600,1.1144000,1.1153700,19789
20160601,114500,1.1153600,1.1160000,1.1147000,1.1159200,22927
20160601,120000,1.1157600,1.1162100,1.1152700,1.1154700,18413
20160601,121500,1.1155300,1.1156600,1.1149600,1.1155000,21366
20160601,123000,1.1155800,1.1161500,1.1154000,1.1157900,21787
20160601,124500,1.1158200,1.1162300,1.1154000,1.1160500,18867
20160601,130000,1.1160700,1.1163300,1.1155000,1.1162500,18662
20160601,131500,1.1161800,1.1162900,1.1155000,1.1157300,17841
20160601,133000,1.1157000,1.1167500,1.1155000,1.1165500,18459
20160601,134500,1.1164500,1.1166300,1.1156000,1.1159800,17502
20160601,140000,1.1160000,1.1161000,1.1154000,1.1157700,13951
20160601,141500,1.1157500,1.1163100,1.1152000,1.1158300,19588
20160601,143000,1.1158700,1.1164800,1.1155700,1.1163600,19541
20160601,144500,1.1163500,1.1166700,1.1158000,1.1166200,18939
20160601,150000,1.1166300,1.1180000,1.1164000,1.1174300,24165
20160601,151500,1.1174000,1.1185900,1.1171000,1.1173400,29076
20160601,153000,1.1173200,1.1183300,1.1171600,1.1175400,24470
20160601,154500,1.1176000,1.1182000,1.1171000,1.1181400,22399
20160601,160000,1.1181400,1.1183500,1.1171000,1.1177500,23671
20160601,161500,1.1177500,1.1181300,1.1171000,1.1173100,22439
20160601,163000,1.1173200,1.1173700,1.1162000,1.1167600,21500
20160601,164500,1.1167600,1.1170200,1.1162000,1.1168300,23056
20160601,170000,1.1167000,1.1180000,1.1164000,1.1177200,23176
20160601,171500,1.1176200,1.1177500,1.1147000,1.1157900,34493
20160601,173000,1.1157200,1.1180000,1.1154000,1.1177400,33757
20160601,174500,1.1177400,1.1180000,1.1161000,1.1170300,30237
20160601,180000,1.1170500,1.1176000,1.1158000,1.1175000,29571
20160601,181500,1.1174400,1.1180500,1.1169700,1.1175200,28987
20160601,183000,1.1174200,1.1176000,1.1168000,1.1173700,23175
20160601,184500,1.1173800,1.1177000,1.1165000,1.1167200,19590
20160601,190000,1.1167600,1.1171000,1.1160000,1.1163700,20120
20160601,191500,1.1162700,1.1165500,1.1148300,1.1153700,23940
20160601,193000,1.1153000,1.1168800,1.1150000,1.1167300,19174
20160601,194500,1.1167600,1.1173000,1.1164000,1.1171100,13369
20160601,200000,1.1171100,1.1174000,1.1165000,1.1173400,15474
20160601,201500,1.1173500,1.1188600,1.1170000,1.1185900,18534
20160601,203000,1.1185600,1.1186500,1.1173800,1.1175600,16897
20160601,204500,1.1175000,1.1179300,1.1173000,1.1176500,12438
20160601,210000,1.1176600,1.1181700,1.1174800,1.1180900,11558
20160601,211500,1.1181500,1.1184100,1.1175400,1.1183400,11333
20160601,213000,1.1183400,1.1185300,1.1179000,1.1183400,10722
20160601,214500,1.1183100,1.1186000,1.1178000,1.1181900,9712
20160601,220000,1.1182000,1.1184800,1.1178700,1.1183000,12705
20160601,221500,1.1183300,1.1189100,1.1181600,1.1186600,11929
20160601,223000,1.1187400,1.1194100,1.1183000,1.1193600,11596
20160601,224500,1.1192700,1.1193700,1.1187000,1.1191300,6714
20160601,230000,1.1191300,1.1192800,1.1187000,1.1192100,8335
20160601,231500,1.1192700,1.1193500,1.1184600,1.1186400,8004
20160601,233000,1.1185800,1.1188400,1.1181000,1.1186700,5268
20160601,234500,1.1186900,1.1188600,1.1183000,1.1186200,5509
20160602,000000,1.1186200,1.1188500,1.1182000,1.1187000,5298
20160602,001500,1.1186600,1.1193000,1.1182500,1.1189800,4635
20160602,003000,1.1189800,1.1190400,1.1184000,1.1186800,2585
20160602,004500,1.1186800,1.1187100,1.1181200,1.1184900,4202
20160602,010000,1.1185600,1.1191000,1.1181400,1.1185800,7139
20160602,011500,1.1186300,1.1188000,1.1181000,1.1185400,10842
20160602,013000,1.1185400,1.1186200,1.1181800,1.1184700,6258
20160602,014500,1.1184700,1.1185600,1.1181000,1.1184800,5925
20160602,020000,1.1185000,1.1185300,1.1181800,1.1184000,4565
20160602,021500,1.1184800,1.1186100,1.1182200,1.1184900,4754
20160602,023000,1.1184000,1.1186700,1.1180000,1.1186400,1925
20160602,024500,1.1186400,1.1187800,1.1181000,1.1184800,4920
20160602,030000,1.1185000,1.1188200,1.1182000,1.1187400,5177
20160602,031500,1.1186700,1.1196800,1.1185000,1.1193100,16462
20160602,033000,1.1193000,1.1196000,1.1186000,1.1195300,14263
20160602,034500,1.1195100,1.1197700,1.1191800,1.1196400,11975
20160602,040000,1.1196300,1.1197000,1.1189000,1.1193000,8704
20160602,041500,1.1193400,1.1194100,1.1183000,1.1186400,11697
20160602,043000,1.1186800,1.1190400,1.1184000,1.1186400,8100
20160602,044500,1.1185900,1.1195300,1.1184000,1.1194000,13425
20160602,050000,1.1194700,1.1199100,1.1189500,1.1191700,17310
20160602,051500,1.1192400,1.1198500,1.1189000,1.1196500,12231
20160602,053000,1.1195800,1.1213600,1.1192000,1.1209700,19643
20160602,054500,1.1209700,1.1211200,1.1202400,1.1207700,15537
20160602,060000,1.1207500,1.1213200,1.1203800,1.1210400,12229
20160602,061500,1.1209000,1.1213700,1.1204000,1.1209500,10910
20160602,063000,1.1209200,1.1210100,1.1203000,1.1207700,11204
20160602,064500,1.1207300,1.1209500,1.1203700,1.1208500,10561
20160602,070000,1.1208500,1.1210000,1.1204000,1.1207900,7908
20160602,071500,1.1208500,1.1211700,1.1205000,1.1208200,10201
20160602,073000,1.1208200,1.1211400,1.1201900,1.1205200,12294
20160602,074500,1.1205400,1.1206600,1.1199000,1.1204000,9785
20160602,080000,1.1205000,1.1205300,1.1198000,1.1204300,10676
20160602,081500,1.1204400,1.1207400,1.1202000,1.1205200,8368
20160602,083000,1.1204400,1.1206300,1.1200000,1.1204000,10159
20160602,084500,1.1205000,1.1206200,1.1195000,1.1199300,12060
20160602,090000,1.1198900,1.1199900,1.1194000,1.1198900,12437
20160602,091500,1.1199000,1.1200100,1.1191000,1.1193500,14755
20160602,093000,1.1194100,1.1197200,1.1189000,1.1196600,15129
20160602,094500,1.1197000,1.1200000,1.1191000,1.1196900,12578
20160602,100000,1.1197600,1.1204700,1.1193700,1.1194300,17458
20160602,101500,1.1194000,1.1210700,1.1188000,1.1206600,23383
20160602,103000,1.1206400,1.1220100,1.1204000,1.1213800,23870
20160602,104500,1.1213800,1.1220000,1.1209000,1.1212700,20324
20160602,110000,1.1212700,1.1214700,1.1203000,1.1212800,18684
20160602,111500,1.1212800,1.1214900,1.1204000,1.1208100,19743
20160602,113000,1.1207200,1.1213000,1.1205000,1.1209300,16816
20160602,114500,1.1210000,1.1216300,1.1208000,1.1215400,19341
20160602,120000,1.1215300,1.1216300,1.1205000,1.1210300,17466
20160602,121500,1.1209900,1.1212700,1.1205000,1.1207400,17205
20160602,123000,1.1207000,1.1210000,1.1197000,1.1198900,15737
20160602,124500,1.1199800,1.1203000,1.1195000,1.1201400,14243
20160602,130000,1.1201400,1.1205700,1.1197000,1.1204200,16220
20160602,131500,1.1204300,1.1210000,1.1199000,1.1204200,15070
